# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  -7.94759837 -161.8451951   -19.85710108];[-0.8558187207610239, 0.5842352777029781, 0.039287240060511555, 0.23323701549766668]
[  -7.94925163 -161.86654581  -15.89360658];[-0.7470676974211784, 0.5676347617636701, -0.03771803754113216, 0.21683819969370138]
[  -7.95055385 -161.88101681  -11.92441657];[-0.6446863836187848, 0.5556737302466321, -0.11625628185513887, 0.20495681193814802]
[  -7.95169959 -161.89084983   -7.95169934];[-0.5475508934938529, 0.5475501884964455, -0.19684797753654387, 0.19684935333859926]
[  -7.95162459 -161.89472303   -3.97607335];[-0.45472387461187097, 0.5427520530999995, -0.2798433533260889, 0.1920857200073877]
[-7.95136069e+00 -1.61895472e+02  2.97071480e-07];[-0.365649419906211, 0.5411559918584963, -0.36564669903269553, 0.19051067905337976]
[  -7.95162456 -161.89472282    3.97607388];[-0.27984625057428464, 0.5427517553606584, -0.4547214173661502, 0.19208587466818652]
[  -7.95169966 -161.89084971    7.95169983];[-0.19685095836440847, 0.5475496014934118, -0.5475487873018723, 0.1968496500894633]
[  -7.95055395 -161.8810166    11.92441696];[-0.11625922865466774, 0.5556728257442882, -0.6446846620170724, 0.20495726157861072]
[  -7.94925173 -161.86654535   15.89360678];[-0.03772094012721629, 0.5676335988306419, -0.7470665364007381, 0.2168388027852054]
[  -7.94759867 -161.84519504   19.85710131];[0.039285386862298155, 0.5842321757908807, -0.8558178158923562, 0.23324027535390846]
[  -3.97429314 -161.85123081   19.85829058];[0.044280017295398294, 0.49088209949232636, -0.850510152586667, 0.3158969674084644]
[  -3.97507701 -161.87191881   15.89436372];[-0.032816415381657506, 0.4745619656645877, -0.7420160545787038, 0.29965526924476443]
[  -3.97569784 -161.8859531    11.92489287];[-0.1114386057545835, 0.46277118800676287, -0.6398082252658086, 0.2878877237983927]
[  -3.97624766 -161.89548291    7.95197608];[-0.19209606315219535, 0.4547466554298031, -0.5427807124529334, 0.27986060166205096]
[  -3.97678275 -161.90169399    3.97678245];[-0.2751855644553709, 0.4500888198005388, -0.45008973923134804, 0.2751869306506682]
[-3.97665242e+00 -1.61902411e+02 -3.00338793e-07];[-0.3610180802562448, 0.44851624069716944, -0.3610205046619986, 0.2736225247040755]
[  -3.97678275 -161.90169385   -3.976783  ];[-0.45008758654680703, 0.45008862596176336, -0.2751881454729535, 0.2751869538282362]
[  -3.97624769 -161.89548269   -7.95197655];[-0.542778906076382, 0.4547462863067434, -0.19209871041471518, 0.27986066593126213]
[  -3.97569787 -161.88595274  -11.92489321];[-0.6398067852616227, 0.46277062070275904, -0.11144121161986868, 0.2878878230438063]
[  -3.97507705 -161.87191823  -15.89436384];[-0.7420150102221289, 0.4745611164490508, -0.032818834775404385, 0.2996554078600504]
[  -3.97429336 -161.85123053  -19.85829062];[-0.8505095153499317, 0.4908789764188884, 0.0442787448493423, 0.3158997910012137]
[ 1.08112979e-07 -1.61821942e+02 -2.38131896e+01];[-0.9647992637410486, 0.4237738031867204, 0.12234340788651474, 0.4237633355003052]
[-1.14959695e-08 -1.61853168e+02 -1.98586702e+01];[-0.8487680545340962, 0.4016257089138047, 0.045923813022313735, 0.40162577072802536]
[-1.26308885e-08 -1.61873645e+02 -1.58946050e+01];[-0.7403566920609078, 0.38541591423672855, -0.03120310976603588, 0.385415982859254]
[-1.24045757e-08 -1.61887540e+02 -1.19250444e+01];[-0.6382047210535841, 0.3736832940573825, -0.1098527672939075, 0.37368336223944304]
[-1.22213405e-08 -1.61896973e+02 -7.95206398e+00];[-0.5412118435094985, 0.36568685511352517, -0.19053181368528532, 0.3656869233665487]
[-1.10859923e-08 -1.61903115e+02 -3.97682182e+00];[-0.4485387248469655, 0.36103703032628165, -0.27363494081228745, 0.3610370680084769]
[-1.07863745e-08 -1.61906652e+02  2.93006083e-07];[-0.3595456254267455, 0.35954454526457447, -0.35954330000967377, 0.3595445826617297]
[-1.22953917e-08 -1.61903115e+02  3.97682237e+00];[-0.2736374305012178, 0.3610369487716483, -0.4485366582451732, 0.3610369926542161]
[-1.24909696e-08 -1.61896973e+02  7.95206445e+00];[-0.19053435465885118, 0.3656867003949501, -0.5412101142011093, 0.36568674411890817]
[-1.13325055e-08 -1.61887540e+02  1.19250448e+01];[-0.1098552637696489, 0.3736830600182, -0.638203358280325, 0.37368309702995295]
[-1.14560776e-08 -1.61873644e+02  1.58946051e+01];[-0.031205416488803893, 0.3854155703500351, -0.7403557116311507, 0.3854156073548643]
[-1.15918986e-08 -1.61853167e+02  1.98586699e+01];[0.0459218860989882, 0.4016251966410173, -0.8487674702545566, 0.4016252337879791]
[-1.33872225e-08 -1.61821943e+02  2.38131900e+01];[0.1223439923505171, 0.42376896098027617, -0.9647992817428942, 0.4237690064288132]
[   3.97429355 -161.85123194   19.85829115];[0.04428086524584257, 0.31590342704355473, -0.8505097450257927, 0.49087696617287635]
[   3.97507698 -161.87191885   15.89436373];[-0.03281635308232418, 0.2996552032578507, -0.7420159831929907, 0.4745619781979634]
[   3.97569781 -161.88595314   11.92489288];[-0.1114385450834103, 0.28788765840087155, -0.6398081482622647, 0.4627712419996343]
[   3.97624764 -161.89548294    7.95197609];[-0.19209600105650854, 0.2798605373207272, -0.5427806365729735, 0.4547467108639402]
[   3.97678273 -161.90169402    3.97678245];[-0.27518550139249043, 0.27518685735846876, -0.4500896577015528, 0.45008887308582357]
[ 3.97665240e+00 -1.61902411e+02 -3.01881812e-07];[-0.3610180075888976, 0.2736224607253979, -0.3610204372983966, 0.44851626637452957]
[   3.97678273 -161.90169388   -3.976783  ];[-0.4500875118614522, 0.27518688960814897, -0.2751880819218278, 0.4500886513531921]
[   3.97624766 -161.89548273   -7.95197656];[-0.542778828314417, 0.27986059790371853, -0.19209864519480507, 0.4547463011785299]
[   3.97569784 -161.88595278  -11.92489322];[-0.6398067149131361, 0.2878877582892595, -0.11144115171178598, 0.46277062684835274]
[   3.97507702 -161.87191827  -15.89436385];[-0.7420149324354434, 0.2996553308710541, -0.03281877487654665, 0.474561117445486]
[   3.97429334 -161.85123058  -19.85829064];[-0.850509431134184, 0.31589971985380605, 0.04427880112545993, 0.4908790079239983]
[   7.94759883 -161.8451958   -19.85710169];[-0.8558175383325859, 0.23324267946008598, 0.03928616340819049, 0.5842307566203189]
[   7.94925159 -161.86654581  -15.89360659];[-0.7470677005290769, 0.21683812278388578, -0.03771805422740901, 0.5676348699375334]
[   7.95055383 -161.88101689  -11.92441659];[-0.6446862348788319, 0.20495676347801806, -0.1162561654451795, 0.5556737386187312]
[   7.95169957 -161.89084989   -7.95169935];[-0.5475507481908647, 0.1968493168851399, -0.1968478570921885, 0.5475502020687426]
[   7.95162458 -161.89472309   -3.97607336];[-0.45472373296429247, 0.1920856850766992, -0.27984323030313163, 0.5427520684210824]
[ 7.95136068e+00 -1.61895472e+02  2.92938893e-07];[-0.3656492847558948, 0.19051064366814047, -0.36564657433475417, 0.5411559963453259]
[   7.95162454 -161.89472289    3.97607388];[-0.27984610441523666, 0.19208582867878798, -0.4547213045268107, 0.5427517622011013]
[   7.95169965 -161.89084979    7.95169984];[-0.19685082530519765, 0.19684960589188494, -0.5475486534333778, 0.547549612462225]
[   7.95055394 -161.88101668   11.92441698];[-0.11625909652938969, 0.20495722339501143, -0.6446845265471272, 0.5556728402231703]
[   7.94925171 -161.86654543   15.8936068 ];[-0.037720813740022834, 0.21683875769123107, -0.7470663908736567, 0.5676335644455714]
[   7.94759865 -161.84519513   19.85710135];[0.03928550812806431, 0.23324021957802657, -0.8558176633686756, 0.5842321429404739]
[  11.91869888 -161.83430415   19.85492779];[0.03072978101910194, 0.15323492071494949, -0.8649651303353721, 0.6824254427389604]
[  11.92142023 -161.8568752    15.89222107];[-0.04611329832644868, 0.1365678164170991, -0.7557558339240156, 0.6653333107680814]
[  11.92354308 -161.87214731   11.9235429 ];[-0.12450456079178945, 0.1245060703435415, -0.6530624338172533, 0.6530620764794237]
[  11.92386777 -161.88016026    7.95019428];[-0.2049395632778259, 0.11624656383288182, -0.55564206902941, 0.644648900211054]
[  11.92379511 -161.88429971    3.97534201];[-0.2878490198690511, 0.11142062975404815, -0.4627189877440825, 0.6397364893528923]
[ 1.19233969e+01 -1.61885088e+02 -2.84556302e-07];[-0.3736152457572845, 0.10982660536693668, -0.37361850885933584, 0.638098573651638]
[  11.92379506 -161.88429948   -3.97534253];[-0.4627160475411007, 0.11142093485861398, -0.2878525937088192, 0.6397360903884268]
[  11.92386786 -161.88016014   -7.95019476];[-0.5556394879481147, 0.11624714109953518, -0.20494324618892099, 0.6446480760497516]
[  11.92354335 -161.87214735  -11.9235434 ];[-0.6530602741847538, 0.12450689513194019, -0.12450823370573862, 0.653060833205803]
[  11.92142056 -161.85687519  -15.89222148];[-0.7557541182059948, 0.1365689503493038, -0.0461167997462058, 0.6653315595369154]
[  11.91869872 -161.83430343  -19.85492739];[-0.86496557702498, 0.15323278001609358, 0.03072895098076102, 0.6824263595456099]
[  15.88997023 -161.84155065  -15.88997023];[-0.7685768303934372, 0.058425619943324916, -0.058421555781673636, 0.7685765583636128]
[  15.891456   -161.85587027  -11.92086173];[-0.6652891059350243, 0.04610263963900442, -0.13654865121273363, 0.7557057370647585]
[  15.89207532 -161.86464413   -7.94851996];[-0.5675618262935528, 0.037700476271823616, -0.21679697833435466, 0.7469733396631382]
[  15.89206505 -161.86915807   -3.97453351];[-0.4744703114598112, 0.03279361376994891, -0.29958551320127874, 0.7418789646586845]
[ 1.58915364e+01 -1.61870001e+02  2.50651472e-07];[-0.3853125761446271, 0.031174294397488714, -0.38530844540641157, 0.7401756495976233]
[  15.89206496 -161.86915789    3.97453396];[-0.2995898535354794, 0.032794037043226865, -0.4744664783129677, 0.741878440185008]
[  15.89207548 -161.86464421    7.9485204 ];[-0.2168014421386438, 0.0377012981466594, -0.567558367418352, 0.7469722637248952]
[  15.89145643 -161.85587064   11.92086226];[-0.13655314983831865, 0.046103891737782135, -0.6652860620869039, 0.7557040946431793]
[  15.88997057 -161.84155097   15.88997047];[-0.05842560139123419, 0.05842432349748264, -0.7685754931413019, 0.7685757464686209]
[  19.85291315 -161.83203205   11.91756703];[-0.15318103420118562, -0.03075073051309698, -0.6823239413837862, 0.8648384805130047]
[  19.85407277 -161.8419532     7.94648452];[-0.23315892793390627, -0.03931158046938338, -0.5841031616605935, 0.8556364591542391]
[  19.85424395 -161.84703076    3.97355667];[-0.31578114424451764, -0.04430676978490904, -0.49073118724166503, 0.8502738845540796]
[ 1.98535992e+01 -1.61847959e+02 -1.99617085e-07];[-0.4014585563631977, -0.0459539466297964, -0.40146404869598395, 0.8484747666875377]
[  19.85424378 -161.8470306    -3.97355701];[-0.49072599998103017, -0.04430620560305466, -0.31578685053153605, 0.8502732378986421]
[  19.85407302 -161.84195356   -7.94648493];[-0.5840983389533443, -0.03931041648843081, -0.2331647086311482, 0.8556352270011156]
[  19.85291386 -161.83203325  -11.9175674 ];[-0.682320677840718, -0.030751179653649638, -0.15318715803401817, 0.8648370971925146]
[ 2.38053737e+01 -1.61814591e+02  5.06711492e-06];[-0.42357997587347024, -0.12234599273718161, -0.4233994551749382, 0.9643309578314443]
[  15.87313985 -165.78470378    3.97052528];[-0.4042560234137406, 0.13161971771542968, -0.5821829337987188, 0.8546738602001942]
[ 1.58727677e+01 -1.65786019e+02 -5.68620732e-07];[-0.4911397634506429, 0.12979544471083804, -0.49114489031581643, 0.8525806640825007]
[  15.87314295 -165.784706     -3.97052415];[-0.5821881397293962, 0.13162782414256669, -0.4042466874865183, 0.8546725379743852]
[  11.91099231 -165.79064466  -11.91099483];[-0.7643384616504733, 0.22576470467456589, -0.22578282216554835, 0.7643441588361451]
[  11.91209623 -165.80322473   -7.94277101];[-0.6632718631565698, 0.2161811681428006, -0.3065923937566312, 0.7539724316254944]
[  11.91240991 -165.8095177    -3.97186775];[-0.5677930651727537, 0.2106614338629626, -0.39013367025728934, 0.7480135303650917]
[ 1.19121036e+01 -1.65810669e+02  5.03292279e-07];[-0.4769725720685509, 0.20884384920312316, -0.47696862690594133, 0.7460350536446572]
[  11.91240992 -165.80951753    3.97186868];[-0.39013778310147296, 0.21066174693918283, -0.5677894120921151, 0.7480129738037826]
[  11.9120965  -165.80322498    7.94277194];[-0.3065965361592354, 0.21618178405131358, -0.6632686290888368, 0.7539713500549448]
[  11.91099279 -165.79064498   11.91099295];[-0.2257709320978111, 0.22576952312589765, -0.7643450616735117, 0.7643457180322069]
[   7.94315152 -165.80452205   11.91268   ];[-0.21620394208106922, 0.3066212466209767, -0.7540268736222082, 0.6633209440597492]
[   7.94513073 -165.8207081     7.94513034];[-0.29720278826491214, 0.2972044943486802, -0.6535266609702781, 0.6535258995371239]
[   7.9452737  -165.82645379    3.9730025 ];[-0.38078369198874273, 0.29171866263504975, -0.5582851692081289, 0.6477897168867619]
[ 7.94506301e+00 -1.65827501e+02 -4.69946515e-07];[-0.46758843461691074, 0.28991063535094036, -0.46759169239660847, 0.6458892158229564]
[   7.94527369 -165.82645356   -3.97300336];[-0.558282196927561, 0.29171881627491136, -0.3807870916256379, 0.6477892958585806]
[   7.94513095 -165.82070838   -7.94513124];[-0.6535241112087672, 0.2972047988007822, -0.29720619668992626, 0.6535251167627093]
[   7.94315217 -165.80452251  -11.91268064];[-0.7540253063727356, 0.30662353848011903, -0.21620585174865514, 0.663318764438461]
[   3.97110006 -165.78887612  -15.87561913];[-0.8548711065738331, 0.4043559483644962, -0.13168799816302196, 0.5823396870784665]
[   3.97224466 -165.81204629  -11.91358013];[-0.7481189568876863, 0.39019983570899264, -0.21070228386275502, 0.5678753508083683]
[   3.97318644 -165.82762564   -7.94564511];[-0.6478327058479103, 0.3808134683712796, -0.29174007676388264, 0.558321368684376]
[   3.97404864 -165.83816221   -3.97404821];[-0.5528900951325999, 0.3754533373271177, -0.3754516269050021, 0.5528890298804706]
[ 3.97394274e+00 -1.65839135e+02  4.38584848e-07];[-0.4622530098915651, 0.37364453562241423, -0.46225012080217137, 0.5510381195290224]
[   3.97404869 -165.8381623     3.97404906];[-0.37545464949642154, 0.3754533502010027, -0.5528874965813003, 0.5528887861828449]
[   3.97318652 -165.82762567    7.94564591];[-0.29174307784858505, 0.3808135064716421, -0.6478305141367015, 0.5583208624376654]
[   3.97224477 -165.81204621   11.91358079];[-0.21070510130188017, 0.390199854441126, -0.7481172045506281, 0.5678745696917984]
[   3.97110078 -165.78887659   15.87561924];[-0.13168751983714497, 0.40435973980127266, -0.8548710385281695, 0.5823367516866156]
[-4.84369526e-07 -1.65791557e+02  1.58760847e+01];[-0.12987174949664718, 0.49131267029029385, -0.852843801143541, 0.4913175366983248]
[ 2.05507909e-08 -1.65814436e+02  1.19138639e+01];[-0.20890415968560244, 0.4770799751312163, -0.7461915151104063, 0.4770798957867438]
[ 1.22391488e-08 -1.65829825e+02  7.94580723e+00];[-0.2899540119314937, 0.4676544775568945, -0.6459735903787347, 0.46765443734438794]
[ 1.25293056e-08 -1.65840229e+02  3.97412038e+00];[-0.37366775887697445, 0.4622811805962681, -0.5510732005594371, 0.46228109915378846]
[ 1.18223796e-08 -1.65847039e+02 -4.38139051e-07];[-0.460614059267482, 0.460615649794139, -0.4606169219578344, 0.46061556887862565]
[ 5.90645958e-09 -1.65840229e+02 -3.97412123e+00];[-0.5510707810074064, 0.4622810744730216, -0.37367077042655245, 0.4622810261656353]
[ 3.72495208e-09 -1.65829825e+02 -7.94580801e+00];[-0.645971562366622, 0.46765426026358753, -0.2899570021132456, 0.4676542221914145]
[ 5.37773094e-09 -1.65814436e+02 -1.19138644e+01];[-0.7461900571424338, 0.47707964550182275, -0.20890698872151467, 0.4770795998756893]
[ 6.35858091e-09 -1.65791557e+02 -1.58760849e+01];[-0.8528433636974129, 0.4913148792656879, -0.12987302513911614, 0.4913148654244631]
[  -3.97110121 -165.78887693  -15.87561918];[-0.8548715423696508, 0.5823351014320647, -0.13168663594298824, 0.40436231286657576]
[  -3.97224464 -165.81204622  -11.91358011];[-0.748119086830365, 0.5678754384177749, -0.21070238535874508, 0.39019982224534966]
[  -3.97318642 -165.82762557   -7.9456451 ];[-0.6478328245429592, 0.5583214526501334, -0.2917401807018032, 0.3808134514396989]
[  -3.97404862 -165.83816215   -3.97404821];[-0.5528902005688799, 0.552889138197468, -0.37545173541413784, 0.37545330913081926]
[-3.97394271e+00 -1.65839135e+02  4.37928947e-07];[-0.46225311189081386, 0.5510382278108502, -0.46225022966571533, 0.37364450676778393]
[  -3.97404867 -165.83816224    3.97404906];[-0.3754547659181332, 0.5528888969975906, -0.5528876104613648, 0.37545333301900446]
[  -3.9731865  -165.82762562    7.9456459 ];[-0.2917431921746347, 0.5583209643257747, -0.6478306284997652, 0.38081345243612696]
[  -3.97224474 -165.81204614   11.91358078];[-0.21070519837056204, 0.5678746860725105, -0.7481173302185612, 0.3901998384304578]
[  -3.97110075 -165.78887651   15.87561921];[-0.13168761636099244, 0.5823368688227761, -0.8548711650529829, 0.40435971771209417]
[  -7.94315254 -165.80452259   11.91267995];[-0.21620243930135202, 0.6633178814657855, -0.7540270636893811, 0.3066259810732995]
[  -7.9451307  -165.82070805    7.94513034];[-0.29720285016158704, 0.6535259581619253, -0.65352672185738, 0.2972044648418696]
[  -7.94527367 -165.82645375    3.9730025 ];[-0.3807837532381433, 0.6477897748725012, -0.558285229853375, 0.29171863224066463]
[-7.94506299e+00 -1.65827501e+02 -4.65971278e-07];[-0.46758850144063624, 0.6458893022460778, -0.4675917464179117, 0.28991060512766287]
[  -7.94527367 -165.82645353   -3.97300335];[-0.5582822627039005, 0.6477893713494601, -0.38078714595676255, 0.2917187637738014]
[  -7.94513093 -165.82070834   -7.94513123];[-0.6535241796132855, 0.6535251967515322, -0.29720625143691076, 0.2972047563257346]
